id,name,state,district,type,totalParcels,acquiredParcels,compensationPaid,legalCases,approvalDays,complexity,latitude,longitude,landowners,compensationBudgetCr,approvalsPending,clearanceStatus,expectedCompletion,agency,pendingParcels,progress,syntheticDelayDays,syntheticDelayedOver90Days,source
SYN-000144,Synthetic acquisition 144,Synthetic region,Synthetic district,Industrial,828,643,100.0,6,13,1,0.0,0.0,1126,338.96,4,,,,,,57,0,"Synthetic — simulated, not government data"
SYN-000145,Synthetic acquisition 145,Synthetic region,Synthetic district,Highway,2393,1740,16.32,8,22,1,0.0,0.0,3825,1338.1,7,,,,,,68,0,"Synthetic — simulated, not government data"
SYN-000146,Synthetic acquisition 146,Synthetic region,Synthetic district,Irrigation,4251,553,12.61,13,38,1,0.0,0.0,8864,2030.55,1,,,,,,129,1,"Synthetic — simulated, not government data"
SYN-000147,Synthetic acquisition 147,Synthetic region,Synthetic district,Highway,875,225,57.55,15,41,2,0.0,0.0,2300,585.2,2,,,,,,107,1,"Synthetic — simulated, not government data"
SYN-000148,Synthetic acquisition 148,Synthetic region,Synthetic district,Power,2471,481,36.88,12,78,1,0.0,0.0,3856,2202.69,6,,,,,,122,1,"Synthetic — simulated, not government data"
SYN-000149,Synthetic acquisition 149,Synthetic region,Synthetic district,Highway,2453,983,38.07,13,75,5,0.0,0.0,4242,584.72,1,,,,,,109,1,"Synthetic — simulated, not government data"
SYN-000150,Synthetic acquisition 150,Synthetic region,Synthetic district,Industrial,1304,178,1.04,20,17,5,0.0,0.0,,756.04,5,,,,,,181,1,"Synthetic — simulated, not government data"
SYN-000151,Synthetic acquisition 151,Synthetic region,Synthetic district,Railway,3976,2943,91.25,7,144,4,0.0,0.0,4265,476.28,1,,,,,,94,1,"Synthetic — simulated, not government data"
SYN-000152,Synthetic acquisition 152,Synthetic region,Synthetic district,Railway,2007,1263,72.63,8,180,3,0.0,0.0,3583,802.61,6,,,,,,129,1,"Synthetic — simulated, not government data"
SYN-000153,Synthetic acquisition 153,Synthetic region,Synthetic district,Railway,3420,925,28.58,13,80,3,0.0,0.0,7076,1303.24,7,,,,,,148,1,"Synthetic — simulated, not government data"
SYN-000154,Synthetic acquisition 154,Synthetic region,Synthetic district,Industrial,155,84,78.52,8,69,1,0.0,0.0,219,62.79,4,,,,,,66,0,"Synthetic — simulated, not government data"
SYN-000155,Synthetic acquisition 155,Synthetic region,Synthetic district,Power,2347,1659,100.0,4,177,3,0.0,0.0,3188,1489.38,8,,,,,,110,1,"Synthetic — simulated, not government data"
SYN-000156,Synthetic acquisition 156,Synthetic region,Synthetic district,Highway,2618,736,33.67,13,38,3,0.0,0.0,3175,620.4,3,,,,,,140,1,"Synthetic — simulated, not government data"
SYN-000157,Synthetic acquisition 157,Synthetic region,Synthetic district,Highway,1469,1190,81.39,8,28,5,0.0,0.0,4038,1276.66,5,,,,,,58,0,"Synthetic — simulated, not government data"
SYN-000158,Synthetic acquisition 158,Synthetic region,Synthetic district,Road infrastructure,4731,3059,60.52,5,66,1,0.0,0.0,7737,1068.07,8,,,,,,67,0,"Synthetic — simulated, not government data"
SYN-000159,Synthetic acquisition 159,Synthetic region,Synthetic district,Highway,3941,2726,50.24,4,65,4,0.0,0.0,8256,2978.12,3,,,,,,69,0,"Synthetic — simulated, not government data"
SYN-000160,Synthetic acquisition 160,Synthetic region,Synthetic district,Road infrastructure,1191,866,88.46,3,107,5,0.0,0.0,2554,963.15,4,,,,,,75,0,"Synthetic — simulated, not government data"
SYN-000161,Synthetic acquisition 161,Synthetic region,Synthetic district,Industrial,1432,965,20.47,3,44,3,0.0,0.0,3264,1066.87,,,,,,,105,1,"Synthetic — simulated, not government data"
SYN-000162,Synthetic acquisition 162,Synthetic region,Synthetic district,Railway,1826,747,39.89,9,88,1,0.0,0.0,1839,1111.82,,,,,,,113,1,"Synthetic — simulated, not government data"
SYN-000163,Synthetic acquisition 163,Synthetic region,Synthetic district,Industrial,2103,569,52.02,13,11,1,0.0,0.0,3982,1533.4,8,,,,,,133,1,"Synthetic — simulated, not government data"
SYN-000164,Synthetic acquisition 164,Synthetic region,Synthetic district,Road infrastructure,182,85,63.36,10,133,1,0.0,0.0,410,163.57,,,,,,,113,1,"Synthetic — simulated, not government data"
SYN-000165,Synthetic acquisition 165,Synthetic region,Synthetic district,Power,582,297,46.59,7,163,3,0.0,0.0,1372,416.98,2,,,,,,93,1,"Synthetic — simulated, not government data"
SYN-000166,Synthetic acquisition 166,Synthetic region,Synthetic district,Railway,2614,2055,64.31,1,1,4,0.0,0.0,,978.22,,,,,,,59,0,"Synthetic — simulated, not government data"
SYN-000167,Synthetic acquisition 167,Synthetic region,Synthetic district,Irrigation,4753,1735,36.75,6,140,5,0.0,0.0,7459,3404.13,0,,,,,,145,1,"Synthetic — simulated, not government data"
SYN-000168,Synthetic acquisition 168,Synthetic region,Synthetic district,Industrial,3626,925,29.96,19,58,4,0.0,0.0,6419,2982.86,,,,,,,115,1,"Synthetic — simulated, not government data"
SYN-000169,Synthetic acquisition 169,Synthetic region,Synthetic district,Industrial,1405,457,72.23,11,172,4,0.0,0.0,3585,959.62,8,,,,,,160,1,"Synthetic — simulated, not government data"
SYN-000170,Synthetic acquisition 170,Synthetic region,Synthetic district,Highway,1557,267,14.5,15,112,4,0.0,0.0,4045,1168.4,2,,,,,,162,1,"Synthetic — simulated, not government data"
SYN-000171,Synthetic acquisition 171,Synthetic region,Synthetic district,Railway,1501,884,59.38,9,160,5,0.0,0.0,4064,,4,,,,,,134,1,"Synthetic — simulated, not government data"
SYN-000172,Synthetic acquisition 172,Synthetic region,Synthetic district,Irrigation,875,739,64.48,6,142,3,0.0,0.0,1303,386.85,0,,,,,,89,0,"Synthetic — simulated, not government data"
SYN-000173,Synthetic acquisition 173,Synthetic region,Synthetic district,Highway,2683,1621,53.67,4,176,3,0.0,0.0,3037,337.57,,,,,,,119,1,"Synthetic — simulated, not government data"
SYN-000174,Synthetic acquisition 174,Synthetic region,Synthetic district,Irrigation,4964,805,16.29,21,65,1,0.0,0.0,8712,3683.06,0,,,,,,151,1,"Synthetic — simulated, not government data"
SYN-000175,Synthetic acquisition 175,Synthetic region,Synthetic district,Railway,3520,988,19.54,9,97,2,0.0,0.0,3936,401.63,5,,,,,,138,1,"Synthetic — simulated, not government data"
SYN-000176,Synthetic acquisition 176,Synthetic region,Synthetic district,Railway,2080,1193,93.62,9,19,1,0.0,0.0,5260,400.5,4,,,,,,49,0,"Synthetic — simulated, not government data"
SYN-000177,Synthetic acquisition 177,Synthetic region,Synthetic district,Railway,2344,246,54.6,16,40,1,0.0,0.0,6559,944.78,1,,,,,,174,1,"Synthetic — simulated, not government data"
SYN-000178,Synthetic acquisition 178,Synthetic region,Synthetic district,Road infrastructure,654,179,68.96,17,52,3,0.0,0.0,1299,,8,,,,,,103,1,"Synthetic — simulated, not government data"
SYN-000179,Synthetic acquisition 179,Synthetic region,Synthetic district,Industrial,3758,1862,59.08,4,119,3,0.0,0.0,8324,2777.85,3,,,,,,104,1,"Synthetic — simulated, not government data"
SYN-000180,Synthetic acquisition 180,Synthetic region,Synthetic district,Railway,934,755,56.49,6,87,2,0.0,0.0,2258,813.86,6,,,,,,61,0,"Synthetic — simulated, not government data"
SYN-000181,Synthetic acquisition 181,Synthetic region,Synthetic district,Railway,2937,1229,28.89,13,178,5,0.0,0.0,7023,1927.11,8,,,,,,165,1,"Synthetic — simulated, not government data"
SYN-000182,Synthetic acquisition 182,Synthetic region,Synthetic district,Irrigation,2779,2218,93.83,5,166,2,0.0,0.0,5088,1310.45,4,,,,,,89,0,"Synthetic — simulated, not government data"
SYN-000183,Synthetic acquisition 183,Synthetic region,Synthetic district,Highway,530,311,49.77,8,119,5,0.0,0.0,1021,176.78,3,,,,,,97,1,"Synthetic — simulated, not government data"
SYN-000184,Synthetic acquisition 184,Synthetic region,Synthetic district,Power,4330,2502,52.75,11,60,5,0.0,0.0,6156,,,,,,,,110,1,"Synthetic — simulated, not government data"
SYN-000185,Synthetic acquisition 185,Synthetic region,Synthetic district,Industrial,3801,3241,100.0,7,116,2,0.0,0.0,7749,1441.02,,,,,,,102,1,"Synthetic — simulated, not government data"
SYN-000186,Synthetic acquisition 186,Synthetic region,Synthetic district,Railway,4276,2950,40.48,7,51,1,0.0,0.0,4505,2658.77,5,,,,,,77,0,"Synthetic — simulated, not government data"
SYN-000187,Synthetic acquisition 187,Synthetic region,Synthetic district,Irrigation,4648,4066,89.03,6,55,5,0.0,0.0,,1252.37,7,,,,,,105,1,"Synthetic — simulated, not government data"
SYN-000188,Synthetic acquisition 188,Synthetic region,Synthetic district,Highway,2458,2121,42.95,8,16,1,0.0,0.0,6495,655.55,7,,,,,,76,0,"Synthetic — simulated, not government data"
SYN-000189,Synthetic acquisition 189,Synthetic region,Synthetic district,Industrial,661,296,27.35,9,166,2,0.0,0.0,880,495.24,6,,,,,,132,1,"Synthetic — simulated, not government data"
SYN-000190,Synthetic acquisition 190,Synthetic region,Synthetic district,Industrial,4888,1634,46.06,12,134,3,0.0,0.0,11647,,8,,,,,,132,1,"Synthetic — simulated, not government data"
SYN-000191,Synthetic acquisition 191,Synthetic region,Synthetic district,Power,1600,1022,38.14,5,72,3,0.0,0.0,2593,457.82,7,,,,,,106,1,"Synthetic — simulated, not government data"
SYN-000192,Synthetic acquisition 192,Synthetic region,Synthetic district,Railway,1775,1215,72.48,7,39,3,0.0,0.0,2692,,,,,,,,61,0,"Synthetic — simulated, not government data"
SYN-000193,Synthetic acquisition 193,Synthetic region,Synthetic district,Railway,1593,1544,93.49,4,150,1,0.0,0.0,3985,779.65,3,,,,,,78,0,"Synthetic — simulated, not government data"
SYN-000194,Synthetic acquisition 194,Synthetic region,Synthetic district,Highway,1042,137,45.42,13,69,1,0.0,0.0,,597.19,4,,,,,,103,1,"Synthetic — simulated, not government data"
SYN-000195,Synthetic acquisition 195,Synthetic region,Synthetic district,Road infrastructure,1008,739,83.75,8,20,1,0.0,0.0,,,3,,,,,,49,0,"Synthetic — simulated, not government data"
SYN-000196,Synthetic acquisition 196,Synthetic region,Synthetic district,Highway,1780,136,70.23,15,158,1,0.0,0.0,3474,149.44,6,,,,,,178,1,"Synthetic — simulated, not government data"
SYN-000197,Synthetic acquisition 197,Synthetic region,Synthetic district,Power,1654,872,62.43,6,48,5,0.0,0.0,4297,,0,,,,,,66,0,"Synthetic — simulated, not government data"
SYN-000198,Synthetic acquisition 198,Synthetic region,Synthetic district,Industrial,2134,1294,96.81,5,117,3,0.0,0.0,4360,352.13,3,,,,,,147,1,"Synthetic — simulated, not government data"
SYN-000199,Synthetic acquisition 199,Synthetic region,Synthetic district,Industrial,1231,857,44.39,7,73,3,0.0,0.0,2721,772.26,4,,,,,,76,0,"Synthetic — simulated, not government data"
SYN-000200,Synthetic acquisition 200,Synthetic region,Synthetic district,Road infrastructure,2904,1364,57.72,10,179,3,0.0,0.0,,2124.63,2,,,,,,113,1,"Synthetic — simulated, not government data"
SYN-000201,Synthetic acquisition 201,Synthetic region,Synthetic district,Railway,2119,1322,70.26,5,35,4,0.0,0.0,2657,349.04,8,,,,,,71,0,"Synthetic — simulated, not government data"
SYN-000202,Synthetic acquisition 202,Synthetic region,Synthetic district,Industrial,2923,1562,51.5,7,63,4,0.0,0.0,4154,2557.06,1,,,,,,109,1,"Synthetic — simulated, not government data"
SYN-000203,Synthetic acquisition 203,Synthetic region,Synthetic district,Railway,2463,1872,67.18,12,151,5,0.0,0.0,3699,,,,,,,,129,1,"Synthetic — simulated, not government data"
SYN-000204,Synthetic acquisition 204,Synthetic region,Synthetic district,Road infrastructure,3766,2286,28.3,14,131,2,0.0,0.0,6755,2847.14,7,,,,,,121,1,"Synthetic — simulated, not government data"
SYN-000205,Synthetic acquisition 205,Synthetic region,Synthetic district,Industrial,1481,619,28.94,13,168,4,0.0,0.0,3326,1237.88,1,,,,,,167,1,"Synthetic — simulated, not government data"
SYN-000206,Synthetic acquisition 206,Synthetic region,Synthetic district,Irrigation,187,177,62.86,0,25,1,0.0,0.0,200,91.1,6,,,,,,68,0,"Synthetic — simulated, not government data"
SYN-000207,Synthetic acquisition 207,Synthetic region,Synthetic district,Industrial,3017,789,64.49,14,123,3,0.0,0.0,6046,2419.85,4,,,,,,153,1,"Synthetic — simulated, not government data"
SYN-000208,Synthetic acquisition 208,Synthetic region,Synthetic district,Highway,4620,947,51.35,13,50,1,0.0,0.0,7135,1284.62,8,,,,,,67,0,"Synthetic — simulated, not government data"
SYN-000209,Synthetic acquisition 209,Synthetic region,Synthetic district,Irrigation,2870,1066,36.0,11,93,3,0.0,0.0,4345,901.55,4,,,,,,137,1,"Synthetic — simulated, not government data"
SYN-000210,Synthetic acquisition 210,Synthetic region,Synthetic district,Industrial,3127,434,63.34,14,35,1,0.0,0.0,8698,2095.08,6,,,,,,99,1,"Synthetic — simulated, not government data"
SYN-000211,Synthetic acquisition 211,Synthetic region,Synthetic district,Industrial,1835,1483,59.6,2,170,1,0.0,0.0,3040,648.59,6,,,,,,109,1,"Synthetic — simulated, not government data"
SYN-000212,Synthetic acquisition 212,Synthetic region,Synthetic district,Industrial,3331,1397,33.58,19,105,3,0.0,0.0,8430,2703.14,4,,,,,,165,1,"Synthetic — simulated, not government data"
SYN-000213,Synthetic acquisition 213,Synthetic region,Synthetic district,Road infrastructure,95,25,9.85,14,132,2,0.0,0.0,133,42.26,0,,,,,,140,1,"Synthetic — simulated, not government data"
SYN-000214,Synthetic acquisition 214,Synthetic region,Synthetic district,Road infrastructure,1288,664,56.02,5,131,3,0.0,0.0,,953.79,4,,,,,,101,1,"Synthetic — simulated, not government data"
SYN-000215,Synthetic acquisition 215,Synthetic region,Synthetic district,Power,2162,829,86.44,12,154,4,0.0,0.0,2790,609.78,,,,,,,141,1,"Synthetic — simulated, not government data"
SYN-000216,Synthetic acquisition 216,Synthetic region,Synthetic district,Highway,738,6,19.41,21,90,4,0.0,0.0,1776,188.6,4,,,,,,185,1,"Synthetic — simulated, not government data"
SYN-000217,Synthetic acquisition 217,Synthetic region,Synthetic district,Irrigation,2124,972,45.64,9,13,4,0.0,0.0,4434,,2,,,,,,72,0,"Synthetic — simulated, not government data"
SYN-000218,Synthetic acquisition 218,Synthetic region,Synthetic district,Railway,3197,221,16.58,14,47,1,0.0,0.0,3205,,3,,,,,,150,1,"Synthetic — simulated, not government data"
SYN-000219,Synthetic acquisition 219,Synthetic region,Synthetic district,Irrigation,4012,1069,0.0,12,49,2,0.0,0.0,10875,,6,,,,,,112,1,"Synthetic — simulated, not government data"
SYN-000220,Synthetic acquisition 220,Synthetic region,Synthetic district,Railway,3017,1336,58.46,5,33,2,0.0,0.0,3888,2588.95,5,,,,,,89,0,"Synthetic — simulated, not government data"
SYN-000221,Synthetic acquisition 221,Synthetic region,Synthetic district,Road infrastructure,3901,2296,79.77,9,159,4,0.0,0.0,,2141.59,1,,,,,,98,1,"Synthetic — simulated, not government data"
SYN-000222,Synthetic acquisition 222,Synthetic region,Synthetic district,Highway,1999,614,0.47,10,109,3,0.0,0.0,3259,1296.01,0,,,,,,144,1,"Synthetic — simulated, not government data"
SYN-000223,Synthetic acquisition 223,Synthetic region,Synthetic district,Highway,4238,3501,13.35,1,114,3,0.0,0.0,6810,,7,,,,,,102,1,"Synthetic — simulated, not government data"
SYN-000224,Synthetic acquisition 224,Synthetic region,Synthetic district,Industrial,474,211,27.48,12,71,5,0.0,0.0,633,287.15,0,,,,,,135,1,"Synthetic — simulated, not government data"
SYN-000225,Synthetic acquisition 225,Synthetic region,Synthetic district,Road infrastructure,1617,377,31.84,9,125,5,0.0,0.0,1716,442.21,5,,,,,,131,1,"Synthetic — simulated, not government data"
SYN-000226,Synthetic acquisition 226,Synthetic region,Synthetic district,Road infrastructure,2942,386,0.0,16,99,4,0.0,0.0,7965,554.41,,,,,,,184,1,"Synthetic — simulated, not government data"
SYN-000227,Synthetic acquisition 227,Synthetic region,Synthetic district,Irrigation,733,445,54.84,7,35,1,0.0,0.0,820,192.6,8,,,,,,101,1,"Synthetic — simulated, not government data"
SYN-000228,Synthetic acquisition 228,Synthetic region,Synthetic district,Railway,2836,1557,84.86,6,125,4,0.0,0.0,,2171.31,5,,,,,,124,1,"Synthetic — simulated, not government data"
SYN-000229,Synthetic acquisition 229,Synthetic region,Synthetic district,Irrigation,4433,2993,87.86,4,48,5,0.0,0.0,9892,,6,,,,,,72,0,"Synthetic — simulated, not government data"
SYN-000230,Synthetic acquisition 230,Synthetic region,Synthetic district,Power,4744,1276,36.86,16,161,3,0.0,0.0,5713,2681.93,,,,,,,150,1,"Synthetic — simulated, not government data"
SYN-000231,Synthetic acquisition 231,Synthetic region,Synthetic district,Railway,3458,1946,32.08,8,133,3,0.0,0.0,9266,2618.69,6,,,,,,98,1,"Synthetic — simulated, not government data"
SYN-000232,Synthetic acquisition 232,Synthetic region,Synthetic district,Highway,2745,675,25.77,8,37,1,0.0,0.0,4663,1101.96,5,,,,,,115,1,"Synthetic — simulated, not government data"
SYN-000233,Synthetic acquisition 233,Synthetic region,Synthetic district,Railway,3750,1678,62.81,15,56,2,0.0,0.0,6902,323.92,0,,,,,,97,1,"Synthetic — simulated, not government data"
SYN-000234,Synthetic acquisition 234,Synthetic region,Synthetic district,Road infrastructure,2689,1878,76.01,8,19,3,0.0,0.0,3046,360.78,5,,,,,,73,0,"Synthetic — simulated, not government data"
SYN-000235,Synthetic acquisition 235,Synthetic region,Synthetic district,Road infrastructure,1809,456,38.85,6,106,1,0.0,0.0,3658,340.05,,,,,,,84,0,"Synthetic — simulated, not government data"
SYN-000236,Synthetic acquisition 236,Synthetic region,Synthetic district,Railway,819,338,49.89,8,73,1,0.0,0.0,1777,251.19,4,,,,,,99,1,"Synthetic — simulated, not government data"
SYN-000237,Synthetic acquisition 237,Synthetic region,Synthetic district,Industrial,1892,335,47.81,19,120,3,0.0,0.0,1936,1661.23,8,,,,,,144,1,"Synthetic — simulated, not government data"
SYN-000238,Synthetic acquisition 238,Synthetic region,Synthetic district,Power,1464,244,60.35,11,53,5,0.0,0.0,4097,353.48,7,,,,,,117,1,"Synthetic — simulated, not government data"
SYN-000239,Synthetic acquisition 239,Synthetic region,Synthetic district,Irrigation,1001,658,26.79,9,135,2,0.0,0.0,2288,857.46,3,,,,,,124,1,"Synthetic — simulated, not government data"
SYN-000240,Synthetic acquisition 240,Synthetic region,Synthetic district,Industrial,678,63,0.45,16,100,3,0.0,0.0,688,,,,,,,,152,1,"Synthetic — simulated, not government data"
SYN-000241,Synthetic acquisition 241,Synthetic region,Synthetic district,Power,949,112,36.27,13,154,3,0.0,0.0,2347,238.67,1,,,,,,148,1,"Synthetic — simulated, not government data"
SYN-000242,Synthetic acquisition 242,Synthetic region,Synthetic district,Irrigation,3953,1000,44.07,14,6,3,0.0,0.0,,2789.6,7,,,,,,94,1,"Synthetic — simulated, not government data"
